time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-11 18:00:00+00:00,23.34,99.4,0.0,0.0,0.0,406.0,1.17,57.0,100770.0
1990-01-11 19:00:00+00:00,23.1,99.4,0.0,0.0,0.0,402.55,1.31,54.0,100710.0
1990-01-11 20:00:00+00:00,22.66,99.4,0.0,0.0,0.0,389.95,1.24,64.0,100650.0
1990-01-11 21:00:00+00:00,22.23,99.4,0.0,0.0,0.0,387.25,1.1,64.0,100660.0
1990-01-11 22:00:00+00:00,21.8,99.4,0.0,0.0,0.0,384.35,1.1,50.0,100710.0
1990-01-11 23:00:00+00:00,21.63,99.4,0.0,0.0,0.0,387.25,1.24,59.0,100800.0
1990-01-12 00:00:00+00:00,22.0,99.4,168.55,748.85,66.75,390.9,1.24,68.0,100860.0
1990-01-12 01:00:00+00:00,24.38,93.1,416.05,858.63,100.6,393.75,0.97,74.0,100910.0
1990-01-12 02:00:00+00:00,26.23,81.85,573.7,675.9,186.8,393.85,1.03,82.0,100940.0
1990-01-12 03:00:00+00:00,27.48,76.8,770.85,761.26,209.75,408.9,0.97,70.0,100950.0
1990-01-12 04:00:00+00:00,28.44,76.95,730.1,676.74,154.8,415.5,0.83,64.0,100910.0
1990-01-12 05:00:00+00:00,29.02,74.55,784.8,662.12,186.35,412.6,0.55,51.0,100830.0
1990-01-12 06:00:00+00:00,29.77,67.8,748.25,580.32,229.1,415.5,0.9,6.0,100680.0
1990-01-12 07:00:00+00:00,29.6,67.7,469.85,270.9,246.9,419.0,0.9,317.0,100570.0
1990-01-12 08:00:00+00:00,27.99,74.4,426.35,298.07,219.5,426.35,1.03,272.0,100460.0
1990-01-12 09:00:00+00:00,27.34,74.3,188.65,104.6,134.65,416.3,0.14,355.0,100540.0
1990-01-12 10:00:00+00:00,26.85,76.7,61.4,25.17,53.8,418.0,0.48,21.0,100580.0
1990-01-12 11:00:00+00:00,26.18,81.85,2.6,0.0,2.6,422.85,0.41,4.0,100670.0
1990-01-12 12:00:00+00:00,25.56,87.3,0.0,0.0,0.0,409.1,0.69,2.0,100720.0
1990-01-12 13:00:00+00:00,24.9,93.15,0.0,0.0,0.0,405.05,0.62,319.0,100830.0
1990-01-12 14:00:00+00:00,24.45,96.2,0.0,0.0,0.0,406.0,0.62,48.0,100900.0
1990-01-12 15:00:00+00:00,23.94,96.2,0.0,0.0,0.0,403.9,1.17,61.0,100920.0
1990-01-12 16:00:00+00:00,23.48,99.4,0.0,0.0,0.0,401.2,1.03,66.0,100870.0
1990-01-12 17:00:00+00:00,23.1,100.0,0.0,0.0,0.0,400.4,0.97,77.0,100850.0
1990-01-12 18:00:00+00:00,22.83,99.4,0.0,0.0,0.0,399.05,1.17,74.0,100780.0
1990-01-12 19:00:00+00:00,23.35,99.4,0.0,0.0,0.0,413.0,0.76,59.0,100700.0
1990-01-12 20:00:00+00:00,22.9,100.0,0.0,0.0,0.0,400.8,1.1,65.0,100620.0
1990-01-12 21:00:00+00:00,22.79,99.4,0.0,0.0,0.0,400.2,1.31,70.0,100610.0
1990-01-12 22:00:00+00:00,22.49,100.0,0.0,0.0,0.0,394.6,1.17,75.0,100620.0
1990-01-12 23:00:00+00:00,21.95,100.0,0.0,0.0,0.0,384.55,1.17,86.0,100720.0
1990-01-13 00:00:00+00:00,22.17,99.4,158.35,675.2,67.35,388.8,0.97,86.0,100780.0
1990-01-13 01:00:00+00:00,24.4,96.2,387.85,773.04,104.45,392.95,1.03,89.0,100890.0
1990-01-13 02:00:00+00:00,25.95,84.5,482.55,598.86,139.95,398.65,1.45,71.0,100940.0
1990-01-13 03:00:00+00:00,26.8,79.3,748.5,827.1,138.75,413.0,1.59,50.0,100920.0
1990-01-13 04:00:00+00:00,27.94,74.4,829.35,801.84,147.2,403.3,1.79,33.0,100870.0
1990-01-13 05:00:00+00:00,28.91,67.6,809.05,714.11,162.85,406.2,1.86,27.0,100770.0
1990-01-13 06:00:00+00:00,29.28,65.5,733.8,627.2,171.8,410.65,1.52,27.0,100640.0
1990-01-13 07:00:00+00:00,29.04,67.6,657.45,616.67,148.85,415.7,1.66,23.0,100490.0
1990-01-13 08:00:00+00:00,29.01,67.6,473.9,502.73,124.05,414.55,1.03,19.0,100400.0
1990-01-13 09:00:00+00:00,28.19,67.5,195.85,172.02,106.7,416.85,0.14,328.0,100420.0
1990-01-13 10:00:00+00:00,26.95,74.25,56.9,78.48,33.05,421.7,1.24,274.0,100490.0
1990-01-13 11:00:00+00:00,25.59,87.3,2.35,0.0,2.35,421.7,1.1,278.0,100550.0
1990-01-13 12:00:00+00:00,24.52,93.1,0.0,0.0,0.0,408.9,0.62,275.0,100680.0
1990-01-13 13:00:00+00:00,24.13,96.2,0.0,0.0,0.0,413.0,0.07,296.0,100750.0
1990-01-13 14:00:00+00:00,24.03,99.4,0.0,0.0,0.0,421.3,0.41,103.0,100830.0
1990-01-13 15:00:00+00:00,23.84,99.4,0.0,0.0,0.0,413.2,0.69,107.0,100870.0
1990-01-13 16:00:00+00:00,23.82,99.4,0.0,0.0,0.0,418.8,0.76,104.0,100840.0
1990-01-13 17:00:00+00:00,23.77,96.2,0.0,0.0,0.0,419.0,0.76,92.0,100820.0
1990-01-13 18:00:00+00:00,23.46,99.4,0.0,0.0,0.0,408.55,0.76,75.0,100740.0
1990-01-13 19:00:00+00:00,23.37,96.2,0.0,0.0,0.0,406.2,0.76,77.0,100700.0
1990-01-13 20:00:00+00:00,23.03,99.4,0.0,0.0,0.0,404.3,0.76,73.0,100640.0
1990-01-13 21:00:00+00:00,22.76,96.15,0.0,0.0,0.0,403.7,0.69,53.0,100670.0
1990-01-13 22:00:00+00:00,22.37,99.4,0.0,0.0,0.0,398.1,0.62,45.0,100670.0
1990-01-13 23:00:00+00:00,22.18,99.4,0.0,0.0,0.0,395.95,0.55,37.0,100730.0
1990-01-14 00:00:00+00:00,22.18,99.4,152.8,583.61,74.8,390.55,0.76,44.0,100790.0
1990-01-14 01:00:00+00:00,24.02,93.1,316.3,467.93,145.1,387.35,0.83,48.0,100850.0
1990-01-14 02:00:00+00:00,25.18,84.45,559.25,723.86,145.35,394.8,0.97,47.0,100910.0
1990-01-14 03:00:00+00:00,26.54,76.65,666.9,574.38,243.35,394.6,1.31,44.0,100920.0
1990-01-14 04:00:00+00:00,27.45,74.3,722.65,566.01,240.75,397.1,1.1,36.0,100910.0
1990-01-14 05:00:00+00:00,28.18,72.0,824.8,658.32,228.35,412.8,0.76,26.0,100840.0
1990-01-14 06:00:00+00:00,28.79,67.6,806.1,658.97,214.65,407.4,0.62,8.0,100740.0
1990-01-14 07:00:00+00:00,28.73,65.4,605.65,477.3,211.15,408.55,1.31,34.0,100640.0
1990-01-14 08:00:00+00:00,28.27,67.5,417.3,342.48,178.3,410.65,0.83,47.0,100540.0
1990-01-14 09:00:00+00:00,27.2,71.9,279.5,237.58,155.9,408.35,0.34,334.0,100600.0
1990-01-14 10:00:00+00:00,26.3,76.65,103.25,160.38,54.2,413.0,0.48,336.0,100650.0
1990-01-14 11:00:00+00:00,25.73,79.15,3.3,0.0,3.3,408.9,0.55,328.0,100700.0
1990-01-14 12:00:00+00:00,24.92,87.25,0.0,0.0,0.0,401.2,0.48,347.0,100770.0
1990-01-14 13:00:00+00:00,24.53,90.1,0.0,0.0,0.0,406.6,0.41,4.0,100830.0
1990-01-14 14:00:00+00:00,24.21,90.1,0.0,0.0,0.0,393.05,0.21,23.0,100890.0
1990-01-14 15:00:00+00:00,23.77,93.1,0.0,0.0,0.0,390.95,0.21,90.0,100940.0
1990-01-14 16:00:00+00:00,22.99,96.15,0.0,0.0,0.0,386.3,0.62,72.0,100960.0
1990-01-14 17:00:00+00:00,22.23,99.4,0.0,0.0,0.0,385.3,1.1,61.0,100940.0
1990-01-14 18:00:00+00:00,21.97,99.4,0.0,0.0,0.0,386.65,1.31,56.0,100870.0
1990-01-14 19:00:00+00:00,22.12,100.0,0.0,0.0,0.0,394.8,0.97,38.0,100840.0
1990-01-14 20:00:00+00:00,21.86,99.4,0.0,0.0,0.0,388.2,1.24,48.0,100790.0
1990-01-14 21:00:00+00:00,21.81,99.4,0.0,0.0,0.0,390.55,1.38,55.0,100800.0
1990-01-14 22:00:00+00:00,21.57,99.4,0.0,0.0,0.0,383.75,1.45,60.0,100780.0
1990-01-14 23:00:00+00:00,21.53,99.4,0.0,0.0,0.0,388.6,1.52,61.0,100860.0
1990-01-15 00:00:00+00:00,21.74,96.15,170.0,761.09,69.1,386.85,1.45,62.0,100890.0
1990-01-15 01:00:00+00:00,23.54,93.05,368.25,677.74,120.75,383.3,1.45,58.0,100950.0
1990-01-15 02:00:00+00:00,25.06,81.7,586.55,775.5,143.3,388.6,1.72,51.0,100990.0
1990-01-15 03:00:00+00:00,26.25,71.75,798.15,908.02,128.35,390.15,2.07,44.0,100980.0
1990-01-15 04:00:00+00:00,27.32,67.3,878.8,827.53,173.65,389.0,2.34,41.0,100960.0
1990-01-15 05:00:00+00:00,27.98,63.1,748.25,552.21,247.3,394.8,2.14,37.0,100910.0
1990-01-15 06:00:00+00:00,28.12,63.1,668.1,471.44,244.25,417.65,1.66,30.0,100830.0
1990-01-15 07:00:00+00:00,27.9,65.2,602.9,537.29,157.85,417.05,0.9,17.0,100750.0
1990-01-15 08:00:00+00:00,27.77,65.2,309.45,224.21,152.55,405.85,0.83,18.0,100670.0
1990-01-15 09:00:00+00:00,27.55,67.3,227.6,251.03,96.5,417.85,0.9,43.0,100660.0
1990-01-15 10:00:00+00:00,27.37,67.3,91.3,150.29,45.05,416.45,0.9,58.0,100670.0
1990-01-15 11:00:00+00:00,26.85,71.85,2.85,0.0,2.85,412.4,0.48,83.0,100730.0
1990-01-15 12:00:00+00:00,26.03,79.15,0.0,0.0,0.0,412.8,0.76,103.0,100790.0
1990-01-15 13:00:00+00:00,25.14,84.4,0.0,0.0,0.0,401.75,1.17,108.0,100860.0
1990-01-15 14:00:00+00:00,24.37,87.2,0.0,0.0,0.0,395.4,1.59,101.0,100980.0
1990-01-15 15:00:00+00:00,23.86,87.15,0.0,0.0,0.0,395.55,1.86,90.0,101000.0
1990-01-15 16:00:00+00:00,23.4,90.05,0.0,0.0,0.0,390.15,1.93,82.0,101000.0
1990-01-15 17:00:00+00:00,23.25,87.1,0.0,0.0,0.0,399.85,2.0,72.0,100980.0
1990-01-15 18:00:00+00:00,22.85,90.05,0.0,0.0,0.0,390.95,2.0,65.0,100930.0
1990-01-15 19:00:00+00:00,22.76,93.05,0.0,0.0,0.0,399.65,1.72,64.0,100850.0
1990-01-15 20:00:00+00:00,22.54,93.05,0.0,0.0,0.0,394.6,1.79,67.0,100810.0
1990-01-15 21:00:00+00:00,22.11,96.15,0.0,0.0,0.0,382.2,1.79,70.0,100800.0
1990-01-15 22:00:00+00:00,21.9,96.15,0.0,0.0,0.0,384.35,1.79,68.0,100830.0
1990-01-15 23:00:00+00:00,21.74,93.0,0.0,0.0,0.0,386.3,1.79,67.0,100880.0
1990-01-16 00:00:00+00:00,21.92,93.0,182.0,808.13,75.7,385.3,1.86,66.0,100920.0
1990-01-16 01:00:00+00:00,23.52,90.05,397.25,747.91,124.6,383.3,2.21,63.0,100990.0
1990-01-16 02:00:00+00:00,25.1,81.7,541.0,629.08,181.55,389.55,2.48,59.0,101020.0
1990-01-16 03:00:00+00:00,26.28,74.15,721.25,715.23,193.45,400.6,2.55,52.0,101030.0
1990-01-16 04:00:00+00:00,27.36,67.3,755.3,564.44,273.9,408.15,2.21,44.0,100980.0
1990-01-16 05:00:00+00:00,28.03,65.2,675.05,421.75,291.95,414.75,1.52,27.0,100900.0
1990-01-16 06:00:00+00:00,28.08,65.2,519.8,255.72,289.5,422.65,1.1,15.0,100790.0
1990-01-16 07:00:00+00:00,27.63,67.3,387.0,168.34,247.25,419.95,1.31,29.0,100700.0
1990-01-16 08:00:00+00:00,27.4,67.3,245.65,89.27,183.0,424.0,1.24,40.0,100630.0
1990-01-16 09:00:00+00:00,27.01,69.5,114.5,50.55,88.0,427.3,1.03,56.0,100610.0
1990-01-16 10:00:00+00:00,26.59,74.15,28.7,15.02,24.05,428.85,0.76,81.0,100650.0
1990-01-16 11:00:00+00:00,26.05,79.15,1.45,0.0,1.45,429.25,0.97,90.0,100690.0
1990-01-16 12:00:00+00:00,25.6,81.75,0.0,0.0,0.0,425.95,1.38,99.0,100780.0
1990-01-16 13:00:00+00:00,25.11,84.4,0.0,0.0,0.0,422.45,1.59,95.0,100850.0
1990-01-16 14:00:00+00:00,24.82,84.4,0.0,0.0,0.0,424.6,1.72,86.0,100940.0
1990-01-16 15:00:00+00:00,24.53,84.35,0.0,0.0,0.0,423.05,1.72,79.0,100960.0
1990-01-16 16:00:00+00:00,24.19,84.35,0.0,0.0,0.0,417.45,1.59,74.0,100950.0
1990-01-16 17:00:00+00:00,23.96,87.15,0.0,0.0,0.0,418.0,1.52,62.0,100940.0
1990-01-16 18:00:00+00:00,23.73,87.15,0.0,0.0,0.0,418.2,1.45,55.0,100880.0
1990-01-16 19:00:00+00:00,23.55,87.1,0.0,0.0,0.0,415.7,1.72,54.0,100810.0
1990-01-16 20:00:00+00:00,23.44,87.1,0.0,0.0,0.0,418.6,1.72,44.0,100770.0
1990-01-16 21:00:00+00:00,23.24,87.1,0.0,0.0,0.0,414.35,1.79,42.0,100740.0
1990-01-16 22:00:00+00:00,23.12,87.1,0.0,0.0,0.0,415.5,1.86,45.0,100750.0
1990-01-16 23:00:00+00:00,23.02,87.1,0.0,0.0,0.0,417.05,1.79,51.0,100800.0
1990-01-17 00:00:00+00:00,22.93,87.1,82.3,114.51,67.35,414.9,1.52,56.0,100840.0
1990-01-17 01:00:00+00:00,23.57,84.25,193.6,205.1,118.95,417.55,1.59,60.0,100910.0
1990-01-17 02:00:00+00:00,24.24,78.95,334.0,231.77,201.6,407.75,1.72,57.0,100970.0
1990-01-17 03:00:00+00:00,25.11,76.45,605.9,467.09,261.05,415.5,1.79,52.0,100970.0
1990-01-17 04:00:00+00:00,26.36,69.4,831.0,691.64,240.55,410.65,1.93,48.0,100910.0
1990-01-17 05:00:00+00:00,27.52,65.1,896.65,778.48,188.55,394.6,1.86,51.0,100820.0
1990-01-17 06:00:00+00:00,28.29,61.1,837.1,695.2,209.9,395.75,1.72,54.0,100700.0
1990-01-17 07:00:00+00:00,28.96,59.2,482.95,226.15,294.8,407.2,1.52,33.0,100650.0
1990-01-17 08:00:00+00:00,28.78,59.2,275.15,95.99,207.6,429.85,0.9,33.0,100540.0
1990-01-17 09:00:00+00:00,28.22,63.2,185.25,110.6,127.05,428.3,0.55,64.0,100540.0
1990-01-17 10:00:00+00:00,27.74,65.2,62.9,35.95,51.7,428.85,0.83,75.0,100580.0
1990-01-17 11:00:00+00:00,26.96,71.85,2.3,0.0,2.3,425.55,0.83,81.0,100620.0
1990-01-17 12:00:00+00:00,26.36,76.65,0.0,0.0,0.0,427.7,1.03,88.0,100700.0
1990-01-17 13:00:00+00:00,25.74,79.15,0.0,0.0,0.0,422.45,1.24,85.0,100780.0
1990-01-17 14:00:00+00:00,25.34,81.75,0.0,0.0,0.0,423.65,1.38,77.0,100850.0
1990-01-17 15:00:00+00:00,24.93,84.4,0.0,0.0,0.0,418.4,1.59,73.0,100900.0
1990-01-17 16:00:00+00:00,24.37,84.35,0.0,0.0,0.0,407.0,2.0,68.0,100920.0
1990-01-17 17:00:00+00:00,23.96,84.35,0.0,0.0,0.0,403.9,2.28,66.0,100900.0
1990-01-17 18:00:00+00:00,23.63,81.55,0.0,0.0,0.0,404.1,2.41,62.0,100840.0
1990-01-17 19:00:00+00:00,23.09,93.05,0.0,0.0,0.0,397.3,1.59,71.0,100810.0
1990-01-17 20:00:00+00:00,22.98,93.05,0.0,0.0,0.0,401.0,1.93,69.0,100780.0
1990-01-17 21:00:00+00:00,22.92,90.05,0.0,0.0,0.0,404.65,2.28,67.0,100790.0
1990-01-17 22:00:00+00:00,22.76,87.1,0.0,0.0,0.0,402.55,2.34,62.0,100790.0
1990-01-17 23:00:00+00:00,22.45,87.05,0.0,0.0,0.0,393.65,2.28,57.0,100830.0
1990-01-18 00:00:00+00:00,22.25,87.05,180.65,847.92,70.75,384.75,2.07,54.0,100870.0
1990-01-18 01:00:00+00:00,23.49,84.25,371.25,669.86,127.8,381.95,2.21,55.0,100950.0
1990-01-18 02:00:00+00:00,24.79,76.45,527.2,657.06,151.9,386.3,2.83,56.0,100990.0
1990-01-18 03:00:00+00:00,25.82,71.65,675.65,608.71,226.0,391.7,3.17,54.0,100980.0
1990-01-18 04:00:00+00:00,26.78,67.2,773.35,571.7,284.8,401.95,3.17,51.0,100950.0
1990-01-18 05:00:00+00:00,27.61,65.1,728.6,431.84,335.25,408.55,3.17,48.0,100920.0
1990-01-18 06:00:00+00:00,28.12,61.0,636.25,338.24,330.55,416.45,3.17,42.0,100820.0
1990-01-18 07:00:00+00:00,28.61,59.1,288.8,51.75,245.65,424.4,2.76,44.0,100720.0
1990-01-18 08:00:00+00:00,28.15,63.1,216.55,28.84,196.2,432.75,2.07,56.0,100660.0
1990-01-18 09:00:00+00:00,27.68,63.1,127.05,15.52,118.85,428.1,2.07,67.0,100650.0
1990-01-18 10:00:00+00:00,27.09,69.5,47.9,24.57,40.2,428.3,2.0,72.0,100690.0
1990-01-18 11:00:00+00:00,26.32,71.75,2.3,0.0,2.3,419.55,2.14,70.0,100750.0
1990-01-18 12:00:00+00:00,25.55,74.0,0.0,0.0,0.0,418.8,2.28,66.0,100820.0
1990-01-18 13:00:00+00:00,25.05,76.45,0.0,0.0,0.0,421.3,2.28,62.0,100890.0
1990-01-18 14:00:00+00:00,24.75,76.45,0.0,0.0,0.0,421.7,2.21,62.0,100990.0
1990-01-18 15:00:00+00:00,24.41,76.35,0.0,0.0,0.0,419.0,2.0,61.0,101020.0
1990-01-18 16:00:00+00:00,24.06,78.9,0.0,0.0,0.0,414.55,2.0,60.0,101020.0
1990-01-18 17:00:00+00:00,23.83,78.9,0.0,0.0,0.0,417.65,1.93,54.0,101000.0
1990-01-18 18:00:00+00:00,23.38,81.5,0.0,0.0,0.0,406.6,1.86,50.0,100940.0
1990-01-18 19:00:00+00:00,23.17,81.5,0.0,0.0,0.0,408.55,1.93,59.0,100960.0
1990-01-18 20:00:00+00:00,22.91,84.25,0.0,0.0,0.0,404.65,1.86,56.0,100910.0
1990-01-18 21:00:00+00:00,22.42,84.15,0.0,0.0,0.0,392.1,1.72,56.0,100900.0
1990-01-18 22:00:00+00:00,22.28,84.15,0.0,0.0,0.0,400.8,1.66,61.0,100890.0
1990-01-18 23:00:00+00:00,22.16,84.15,0.0,0.0,0.0,400.2,1.72,61.0,100960.0
1990-01-19 00:00:00+00:00,22.03,87.0,137.8,456.03,79.1,394.2,1.79,57.0,100950.0
1990-01-19 01:00:00+00:00,23.2,81.5,296.55,346.74,170.7,391.6,2.14,57.0,101030.0
1990-01-19 02:00:00+00:00,24.28,76.35,523.4,505.73,234.55,392.45,2.69,55.0,101080.0
1990-01-19 03:00:00+00:00,25.58,71.6,741.75,672.4,244.75,389.2,3.17,51.0,101070.0
1990-01-19 04:00:00+00:00,26.76,62.9,882.8,773.68,220.95,393.45,3.17,47.0,101020.0
1990-01-19 05:00:00+00:00,27.68,59.0,914.35,744.65,235.1,379.9,2.97,43.0,100960.0
1990-01-19 06:00:00+00:00,28.27,59.1,866.95,737.99,198.75,387.25,2.76,39.0,100860.0
1990-01-19 07:00:00+00:00,28.67,59.1,732.9,650.66,189.15,400.2,2.34,34.0,100800.0
1990-01-19 08:00:00+00:00,28.79,57.3,490.65,446.52,174.65,396.55,2.21,19.0,100700.0
1990-01-19 09:00:00+00:00,28.6,57.15,302.6,334.32,125.35,407.0,1.93,6.0,100670.0
1990-01-19 10:00:00+00:00,28.03,63.1,114.1,157.5,64.45,401.2,1.59,2.0,100670.0
1990-01-19 11:00:00+00:00,27.28,67.3,3.85,0.0,3.85,407.0,0.97,9.0,100740.0
1990-01-19 12:00:00+00:00,26.16,74.15,0.0,0.0,0.0,398.1,0.76,35.0,100790.0
1990-01-19 13:00:00+00:00,24.91,84.4,0.0,0.0,0.0,395.75,0.9,63.0,100870.0
1990-01-19 14:00:00+00:00,24.11,87.15,0.0,0.0,0.0,397.1,1.1,76.0,100960.0
1990-01-19 15:00:00+00:00,23.34,90.05,0.0,0.0,0.0,391.7,1.31,81.0,101010.0
1990-01-19 16:00:00+00:00,22.92,90.05,0.0,0.0,0.0,393.25,1.52,85.0,101030.0
1990-01-19 17:00:00+00:00,22.81,90.05,0.0,0.0,0.0,398.65,1.59,83.0,101040.0
1990-01-19 18:00:00+00:00,22.73,87.1,0.0,0.0,0.0,403.9,1.59,76.0,101000.0
1990-01-19 19:00:00+00:00,23.12,93.05,0.0,0.0,0.0,410.85,1.31,54.0,100960.0
1990-01-19 20:00:00+00:00,22.93,93.05,0.0,0.0,0.0,403.9,1.31,56.0,100910.0
1990-01-19 21:00:00+00:00,22.68,93.05,0.0,0.0,0.0,400.6,1.24,57.0,100880.0
1990-01-19 22:00:00+00:00,22.57,93.05,0.0,0.0,0.0,401.2,1.38,55.0,100880.0
1990-01-19 23:00:00+00:00,22.32,93.05,0.0,0.0,0.0,395.4,1.59,48.0,100930.0
1990-01-20 00:00:00+00:00,22.19,90.0,143.5,356.21,97.95,389.2,1.59,43.0,100940.0
1990-01-20 01:00:00+00:00,23.4,84.25,348.65,471.55,177.7,379.25,1.72,40.0,101000.0
1990-01-20 02:00:00+00:00,24.61,78.95,603.65,694.43,207.0,380.85,2.0,38.0,101050.0
1990-01-20 03:00:00+00:00,25.93,71.65,721.4,694.66,207.6,379.1,1.79,36.0,101060.0
1990-01-20 04:00:00+00:00,26.99,67.2,783.25,661.49,216.75,393.05,1.17,28.0,101030.0
1990-01-20 05:00:00+00:00,27.74,63.1,809.35,669.34,197.9,393.85,1.24,360.0,100980.0
1990-01-20 06:00:00+00:00,28.07,63.1,643.75,383.15,296.2,408.55,1.38,345.0,100890.0
1990-01-20 07:00:00+00:00,27.86,63.1,471.4,265.59,248.95,409.9,1.24,331.0,100750.0
1990-01-20 08:00:00+00:00,27.49,65.1,324.25,276.89,127.75,418.8,0.69,300.0,100690.0
1990-01-20 09:00:00+00:00,26.97,67.2,206.9,157.76,122.95,418.6,0.41,261.0,100690.0
1990-01-20 10:00:00+00:00,26.63,69.4,84.15,92.25,54.9,415.1,0.48,216.0,100710.0
1990-01-20 11:00:00+00:00,26.02,74.1,3.5,0.0,3.5,414.15,0.34,168.0,100770.0
1990-01-20 12:00:00+00:00,25.31,81.75,0.0,0.0,0.0,402.75,0.21,94.0,100860.0
1990-01-20 13:00:00+00:00,24.73,81.7,0.0,0.0,0.0,400.4,0.55,59.0,100930.0
1990-01-20 14:00:00+00:00,24.09,90.1,0.0,0.0,0.0,402.75,0.9,65.0,100990.0
1990-01-20 15:00:00+00:00,23.51,93.05,0.0,0.0,0.0,395.2,1.24,65.0,100990.0
1990-01-20 16:00:00+00:00,22.92,93.05,0.0,0.0,0.0,388.2,1.45,65.0,100960.0
1990-01-20 17:00:00+00:00,22.18,96.15,0.0,0.0,0.0,375.45,1.45,66.0,100950.0
1990-01-20 18:00:00+00:00,21.8,96.15,0.0,0.0,0.0,382.0,1.38,68.0,100920.0
1990-01-20 19:00:00+00:00,21.96,96.15,0.0,0.0,0.0,384.95,1.45,66.0,100860.0
1990-01-20 20:00:00+00:00,21.7,96.15,0.0,0.0,0.0,383.2,1.38,66.0,100810.0
1990-01-20 21:00:00+00:00,21.33,96.15,0.0,0.0,0.0,376.4,1.45,70.0,100810.0
1990-01-20 22:00:00+00:00,20.94,99.4,0.0,0.0,0.0,371.2,1.45,70.0,100860.0
1990-01-20 23:00:00+00:00,20.61,96.15,0.0,0.0,0.0,371.0,1.38,66.0,100930.0
1990-01-21 00:00:00+00:00,20.57,100.0,166.55,836.48,60.25,366.35,1.24,60.0,100980.0
1990-01-21 01:00:00+00:00,23.08,93.05,408.5,889.55,86.35,374.6,1.17,53.0,101020.0
1990-01-21 02:00:00+00:00,24.8,79.05,598.55,786.41,149.3,377.2,1.38,46.0,101080.0
1990-01-21 03:00:00+00:00,26.04,71.65,728.9,753.46,171.2,386.3,1.31,42.0,101090.0
1990-01-21 04:00:00+00:00,26.96,67.2,892.1,854.63,159.35,383.95,1.24,25.0,101040.0
1990-01-21 05:00:00+00:00,27.86,61.0,898.75,759.49,203.9,379.5,1.52,355.0,100970.0
1990-01-21 06:00:00+00:00,28.27,59.1,738.15,621.55,173.3,390.55,1.79,341.0,100860.0
1990-01-21 07:00:00+00:00,28.88,55.4,624.45,497.77,206.6,393.25,1.86,331.0,100720.0
1990-01-21 08:00:00+00:00,28.73,55.4,473.75,456.61,148.8,406.6,1.59,320.0,100640.0
1990-01-21 09:00:00+00:00,28.46,57.15,235.75,248.83,102.85,400.0,1.24,300.0,100640.0
1990-01-21 10:00:00+00:00,27.7,61.0,122.15,200.25,58.3,411.65,0.76,245.0,100680.0
1990-01-21 11:00:00+00:00,26.89,69.5,4.35,0.0,4.35,400.4,0.55,211.0,100760.0
1990-01-21 12:00:00+00:00,25.75,76.6,0.0,0.0,0.0,389.55,0.41,187.0,100850.0
1990-01-21 13:00:00+00:00,25.02,81.7,0.0,0.0,0.0,389.55,0.41,91.0,100890.0
1990-01-21 14:00:00+00:00,24.1,90.1,0.0,0.0,0.0,395.2,0.83,79.0,100990.0
1990-01-21 15:00:00+00:00,23.07,93.05,0.0,0.0,0.0,377.2,1.17,80.0,100990.0
1990-01-21 16:00:00+00:00,22.35,93.05,0.0,0.0,0.0,376.2,1.52,77.0,100990.0
1990-01-21 17:00:00+00:00,21.72,96.15,0.0,0.0,0.0,372.55,1.59,76.0,100960.0
1990-01-21 18:00:00+00:00,21.38,96.15,0.0,0.0,0.0,373.5,1.59,80.0,100900.0
1990-01-21 19:00:00+00:00,21.56,96.15,0.0,0.0,0.0,381.65,1.59,87.0,100870.0
1990-01-21 20:00:00+00:00,21.32,96.15,0.0,0.0,0.0,379.1,1.52,80.0,100810.0
1990-01-21 21:00:00+00:00,21.15,96.15,0.0,0.0,0.0,379.7,1.52,72.0,100780.0
1990-01-21 22:00:00+00:00,20.9,96.15,0.0,0.0,0.0,374.3,1.72,68.0,100810.0
1990-01-21 23:00:00+00:00,20.6,96.15,0.0,0.0,0.0,367.5,1.79,64.0,100860.0
1990-01-22 00:00:00+00:00,20.64,96.15,180.85,795.9,80.3,366.75,1.66,60.0,100900.0
1990-01-22 01:00:00+00:00,22.54,90.0,408.2,758.1,133.9,368.4,1.66,59.0,100950.0
1990-01-22 02:00:00+00:00,24.24,76.35,570.9,655.67,196.25,366.15,1.79,57.0,101030.0
1990-01-22 03:00:00+00:00,25.45,71.6,786.5,746.31,233.65,370.4,2.0,52.0,101030.0
1990-01-22 04:00:00+00:00,26.58,67.15,843.2,654.99,280.95,368.3,2.14,45.0,101000.0
1990-01-22 05:00:00+00:00,27.38,60.9,789.0,457.06,370.2,378.95,2.28,38.0,100930.0
1990-01-22 06:00:00+00:00,27.84,59.0,711.75,415.55,333.4,399.25,2.41,35.0,100830.0
1990-01-22 07:00:00+00:00,28.02,57.05,548.3,282.58,310.55,403.7,1.86,28.0,100740.0
1990-01-22 08:00:00+00:00,28.08,57.05,262.05,97.95,192.15,404.65,1.45,26.0,100640.0
1990-01-22 09:00:00+00:00,27.8,57.05,207.15,64.46,172.6,413.2,0.9,42.0,100600.0
1990-01-22 10:00:00+00:00,27.65,58.9,100.5,52.09,83.8,401.4,0.76,77.0,100630.0
1990-01-22 11:00:00+00:00,26.84,67.2,4.75,0.0,4.75,396.35,0.69,119.0,100690.0
